Date,Close/Last,Volume,Open,High,Low,Adjust Open,,
06/02/2017,$79.62,7990296,$79.80,$79.93,$79.22,79.80,,
06/01/2017,$79.81,8151754,$78.64,$79.81,$78.60,78.64,,
05/31/2017,$78.60,8199746,$78.35,$78.92,$78.22,78.35,,
05/30/2017,$78.15,5410216,$78.00,$78.40,$77.93,78.00,,
05/26/2017,$78.13,6125498,$78.37,$78.5399,$77.79,78.37,,
05/25/2017,$78.31,6134658,$78.36,$78.85,$78.15,78.36,,
05/24/2017,$78.15,7502371,$78.56,$78.6053,$78.14,78.56,,
05/23/2017,$78.49,7584727,$78.58,$78.97,$78.44,78.58,,
05/22/2017,$78.55,8893180,$78.65,$79.00,$78.295,78.65,,
05/19/2017,$78.77,18472750,$77.97,$79.44,$77.77,77.97,,
05/18/2017,$77.54,19155180,$76.89,$77.66,$76.13,76.89,,
05/17/2017,$75.12,10961940,$75.05,$75.73,$74.96,75.05,,
05/16/2017,$75.11,8370850,$76.19,$76.27,$75.08,76.19,,
05/15/2017,$76.29,8815520,$75.80,$76.47,$75.80,75.80,,
05/12/2017,$75.71,5892504,$75.95,$76.25,$75.37,75.95,,
05/11/2017,$76.13,8349363,$76.35,$76.72,$75.925,76.35,,
05/10/2017,$76.70,7511819,$76.33,$76.78,$76.1902,76.33,,
05/09/2017,$76.72,8254257,$76.44,$77.05,$76.33,76.44,,
05/08/2017,$76.12,6511876,$76.50,$76.52,$76.07,76.50,,
05/05/2017,$76.50,5589219,$76.42,$76.6043,$76.18,76.42,,
05/04/2017,$76.34,5500802,$75.93,$76.395,$75.83,75.93,,
05/03/2017,$75.76,5523360,$75.40,$75.88,$75.1775,75.40,,
05/02/2017,$75.52,7232774,$75.30,$75.71,$75.25,75.30,,
05/01/2017,$75.23,6165373,$75.09,$75.715,$75.09,75.09,,
04/28/2017,$75.18,7326289,$75.24,$75.44,$74.93,75.24,,
04/27/2017,$75.44,6052154,$75.54,$75.70,$75.02,75.54,,
04/26/2017,$75.43,6948200,$75.27,$75.7663,$75.17,75.27,,
04/25/2017,$75.05,5720035,$74.97,$75.17,$74.86,74.97,,
04/24/2017,$74.78,7808235,$75.08,$75.40,$74.42,75.08,,
04/21/2017,$74.94,5753531,$74.74,$75.11,$74.60,74.74,,
04/20/2017,$74.80,7680946,$74.14,$75.11,$74.11,74.14,,
04/19/2017,$74.07,5938126,$74.10,$74.38,$73.86,74.10,,
04/18/2017,$73.89,6627897,$73.54,$74.10,$73.48,73.54,,
04/17/2017,$73.49,5465288,$73.16,$73.58,$73.15,73.16,,
04/13/2017,$73.15,5331537,$73.37,$73.655,$73.15,73.37,,
04/12/2017,$73.44,6626783,$73.55,$73.83,$73.25,73.55,,
04/11/2017,$73.43,5810150,$73.00,$73.45,$72.93,73.00,,
04/10/2017,$73.06,7492602,$72.99,$73.48,$72.73,72.99,,
04/07/2017,$72.90,10766810,$72.10,$72.99,$71.80,72.10,,
04/06/2017,$71.43,5940227,$71.70,$72.10,$71.38,71.70,,
04/05/2017,$71.65,6348567,$71.64,$72.31,$71.555,71.64,,
04/04/2017,$72.01,5566309,$71.74,$72.06,$71.532,71.74,,
04/03/2017,$71.83,8291279,$72.08,$72.53,$71.78,72.08,,
03/31/2017,$72.08,9939073,$71.32,$72.56,$71.23,71.32,,
03/30/2017,$71.59,8139458,$70.69,$71.72,$70.64,70.69,,
03/29/2017,$70.74,6990734,$70.35,$71.18,$70.31,70.35,,
03/28/2017,$70.32,7252185,$69.33,$70.37,$69.33,69.33,,
03/27/2017,$69.66,5784535,$69.52,$70.07,$69.36,69.52,,
03/24/2017,$69.61,5858964,$69.99,$70.17,$69.5274,69.99,,
03/23/2017,$69.86,6894162,$70.20,$70.31,$69.745,70.20,,
03/22/2017,$70.25,6453139,$70.03,$70.34,$69.72,70.03,,
03/21/2017,$69.90,8747665,$70.17,$70.40,$69.69,70.17,,
03/20/2017,$69.98,7466176,$70.14,$70.45,$69.71,70.14,,
03/17/2017,$69.89,14066630,$70.58,$70.7501,$69.81,70.58,,
03/16/2017,$70.44,7008308,$70.11,$70.70,$70.07,70.11,,
03/15/2017,$70.58,8809254,$70.50,$70.70,$70.02,70.50,,
03/14/2017,$70.72,9957410,$70.82,$71.205,$70.72,70.82,,
03/13/2017,$69.95,6680740,$69.99,$70.45,$69.71,69.99,,
03/10/2017,$70.10,7095817,$70.00,$70.365,$69.80,70.00,,
03/09/2017,$69.86,7563924,$69.75,$70.04,$69.56,69.75,,
03/08/2017,$69.80,7979661,$69.69,$70.03,$69.54,69.69,,
03/07/2017,$69.87,7282422,$69.90,$70.21,$69.86,69.90,,
03/06/2017,$69.88,9180939,$70.00,$70.435,$69.78,70.00,,
03/03/2017,$70.03,9300083,$70.81,$71.02,$69.88,70.81,,
03/02/2017,$70.76,8913196,$70.42,$70.90,$70.17,70.42,,
03/01/2017,$70.45,13510500,$70.97,$71.08,$70.15,70.97,,
02/28/2017,$70.93,15952180,$70.87,$71.00,$70.00,70.87,,
02/27/2017,$71.74,9254166,$72.28,$72.42,$71.525,72.28,,
02/24/2017,$72.39,13881260,$71.34,$72.80,$71.30,71.34,,
02/23/2017,$71.31,12797260,$72.00,$72.50,$71.16,72.00,,
02/22/2017,$71.71,15223310,$72.25,$72.37,$71.48,72.25,,
02/21/2017,$71.45,22410080,$71.21,$72.28,$70.70,71.21,,
02/17/2017,$69.37,12834380,$68.83,$69.785,$68.695,68.83,,
02/16/2017,$68.87,8413479,$68.67,$69.24,$68.61,68.67,,
02/15/2017,$68.69,8562469,$67.76,$68.71,$67.76,67.76,,
02/14/2017,$68.66,8459979,$67.88,$68.68,$67.71,67.88,,
02/13/2017,$67.77,8341309,$68.32,$68.65,$67.56,68.32,,
02/10/2017,$68.02,12445240,$68.25,$68.60,$67.76,68.25,,
02/09/2017,$69.08,11080180,$67.80,$69.14,$67.75,67.80,,
02/08/2017,$67.81,7660151,$66.89,$67.82,$66.89,66.89,,
02/07/2017,$66.89,5805718,$66.56,$67.00,$66.51,66.56,,
02/06/2017,$66.40,9096675,$66.37,$66.865,$66.37,66.37,,
02/03/2017,$66.50,7608585,$66.82,$66.93,$66.445,66.82,,
02/02/2017,$66.70,8998553,$66.34,$67.14,$66.34,66.34,,
02/01/2017,$66.23,9046880,$66.46,$66.7139,$66.04,66.46,,
01/31/2017,$66.74,9318373,$66.21,$66.89,$65.88,66.21,,
01/30/2017,$66.42,8634976,$65.63,$66.48,$65.63,65.63,,
01/27/2017,$65.66,13433100,$66.86,$66.97,$65.28,66.86,,
01/26/2017,$66.73,6497662,$67.13,$67.2239,$66.62,67.13,,
01/25/2017,$66.89,8692769,$67.52,$67.73,$66.79,67.52,,
01/24/2017,$67.40,10399190,$66.89,$67.41,$66.66,66.89,,
01/23/2017,$66.65,7932137,$67.01,$67.1799,$66.56,67.01,,
01/20/2017,$67.18,11743210,$67.74,$67.83,$67.02,67.74,,
01/19/2017,$67.62,6780482,$68.13,$68.19,$67.48,68.13,,
01/18/2017,$68.11,7319761,$67.88,$68.11,$67.54,67.88,,
01/17/2017,$68.42,13160290,$68.09,$69.29,$68.06,68.09,,
01/13/2017,$67.13,9997634,$67.98,$68.02,$67.08,67.98,,
01/12/2017,$67.97,6543356,$68.36,$68.56,$67.92,68.36,,
01/11/2017,$68.53,6683598,$68.20,$68.62,$68.19,68.20,,
01/10/2017,$68.23,10241040,$68.64,$69.27,$68.22,68.64,,
01/09/2017,$68.71,8667928,$68.33,$68.80,$68.32,68.33,,
01/06/2017,$68.26,9481175,$68.41,$68.50,$68.01,68.41,,
01/05/2017,$69.21,7099041,$68.43,$69.33,$68.12,68.43,,
01/04/2017,$69.06,7897318,$68.66,$69.63,$68.60,68.66,,
01/03/2017,$68.66,10467720,$69.24,$69.24,$68.05,69.24,,
12/30/2016,$69.12,6889428,$69.12,$69.43,$68.83,69.12,,
12/29/2016,$69.26,4297129,$69.21,$69.52,$69.12,69.21,,
12/28/2016,$69.31,4816390,$69.94,$70.00,$69.26,69.94,,
12/27/2016,$69.70,4435435,$69.30,$69.815,$69.25,69.30,,
12/23/2016,$69.54,4803747,$69.43,$69.749,$69.36,69.43,,
12/22/2016,$69.59,11177640,$71.24,$71.24,$69.21,71.24,,
12/21/2016,$71.24,5093770,$71.66,$72.00,$71.24,71.66,,
12/20/2016,$71.82,6108060,$71.73,$71.9332,$71.51,71.73,,
12/19/2016,$71.58,5887668,$70.84,$71.749,$70.84,70.84,,
12/16/2016,$70.98,17832190,$71.07,$71.64,$70.595,71.07,,
12/15/2016,$71.08,7129552,$71.22,$71.80,$71.03,71.22,,
12/14/2016,$71.34,8668564,$71.90,$72.48,$71.18,71.90,,
12/13/2016,$71.80,8772706,$71.67,$72.23,$71.61,71.67,,
12/12/2016,$71.67,9062896,$70.07,$71.78,$70.02,70.07,,
12/09/2016,$70.08,10752840,$70.27,$70.43,$69.74,70.27,,
12/08/2016,$70.34,6844192,$70.48,$70.90,$70.32,70.48,,
12/07/2016,$70.60,6966185,$69.93,$70.65,$69.90,69.93,,
12/06/2016,$70.36,7767044,$70.01,$70.39,$69.50,70.01,,
12/05/2016,$69.94,10511580,$70.90,$70.99,$69.81,70.90,,
12/02/2016,$70.88,6668383,$70.58,$70.95,$70.45,70.58,,
12/01/2016,$70.67,6849691,$70.25,$70.73,$70.05,70.25,,
11/30/2016,$70.43,9324399,$70.92,$71.16,$70.165,70.92,,
11/29/2016,$71.37,7310014,$71.38,$71.79,$71.20,71.38,,
11/28/2016,$71.19,7090618,$70.93,$71.52,$70.80,70.93,,
11/25/2016,$71.23,4234383,$71.11,$71.65,$70.98,71.11,,
11/23/2016,$70.83,7442486,$70.22,$70.885,$70.18,70.22,,
11/22/2016,$70.12,10984020,$69.73,$70.42,$69.73,69.73,,
11/21/2016,$69.37,8338919,$68.61,$69.40,$68.42,68.61,,
11/18/2016,$68.54,11120420,$68.93,$69.40,$68.44,68.93,,
11/17/2016,$69.19,23410990,$69.08,$69.52,$68.12,69.08,,
11/16/2016,$71.39,11179210,$71.75,$72.06,$71.33,71.75,,
11/15/2016,$71.42,9715271,$70.79,$71.42,$70.35,70.79,,
11/14/2016,$70.49,12910820,$71.16,$71.31,$70.19,71.16,,
11/11/2016,$71.23,8214306,$71.11,$71.28,$70.60,71.11,,
11/10/2016,$71.39,14315500,$71.25,$72.09,$71.00,71.25,,
11/09/2016,$71.10,16765890,$69.30,$71.50,$69.29,69.30,,
11/08/2016,$69.79,7619565,$69.71,$70.04,$69.47,69.71,,
11/07/2016,$69.78,9751685,$69.62,$69.84,$69.16,69.62,,
11/04/2016,$69.16,7260610,$69.71,$69.94,$69.13,69.71,,
11/03/2016,$69.63,6803817,$69.63,$70.08,$69.35,69.63,,
11/02/2016,$69.45,7645121,$69.20,$69.97,$69.20,69.20,,
11/01/2016,$69.30,8832133,$69.98,$70.06,$69.14,69.98,,
10/31/2016,$70.02,6389039,$70.06,$70.17,$69.85,70.06,,
10/28/2016,$69.99,6948741,$69.80,$70.21,$69.73,69.80,,
10/27/2016,$69.83,7128598,$69.60,$70.00,$69.39,69.60,,
10/26/2016,$69.59,5046876,$69.30,$69.81,$69.14,69.30,,
10/25/2016,$69.36,7629740,$69.01,$69.87,$69.00,69.01,,
10/24/2016,$69.19,7156862,$68.62,$69.37,$68.39,68.62,,
10/21/2016,$68.34,7838669,$68.34,$68.63,$67.99,68.34,,
10/20/2016,$68.73,6286181,$68.98,$69.08,$68.57,68.98,,
10/19/2016,$68.89,7114538,$69.22,$69.34,$68.695,69.22,,
10/18/2016,$68.87,7846317,$68.57,$68.98,$68.23,68.57,,
10/17/2016,$68.22,7493383,$68.65,$68.65,$67.80,68.65,,
10/14/2016,$68.45,6415908,$68.42,$68.81,$68.21,68.42,,
10/13/2016,$68.23,9187364,$67.19,$68.54,$67.07,67.19,,
10/12/2016,$67.46,8938174,$67.74,$67.91,$67.3699,67.74,,
10/11/2016,$67.39,8585373,$67.95,$67.96,$67.30,67.95,,
10/10/2016,$67.98,8981567,$68.75,$68.96,$67.75,68.75,,
10/07/2016,$68.70,12647030,$69.26,$69.47,$68.17,69.26,,
10/06/2016,$69.36,20091460,$70.20,$70.43,$68.89,70.20,,
10/05/2016,$71.67,6461514,$71.87,$72.265,$71.60,71.87,,
10/04/2016,$71.75,6569281,$72.00,$72.57,$71.55,72.00,,
10/03/2016,$72.01,5857241,$71.83,$72.145,$71.60,71.83,,
09/30/2016,$72.12,9972812,$71.50,$72.455,$71.40,71.50,,
09/29/2016,$70.73,7985141,$71.57,$71.71,$70.62,71.57,,
09/28/2016,$71.79,6181257,$72.22,$72.32,$71.38,72.22,,
09/27/2016,$72.33,6338722,$71.93,$72.49,$71.58,71.93,,
09/26/2016,$71.62,5940950,$72.31,$72.33,$71.52,72.31,,
09/23/2016,$72.35,7695833,$72.60,$72.77,$72.34,72.60,,
09/22/2016,$72.27,5868717,$72.43,$72.54,$71.99,72.43,,
09/21/2016,$72.19,6670867,$72.18,$72.54,$71.5126,72.18,,
09/20/2016,$71.97,5910175,$72.15,$72.55,$71.90,72.15,,
09/19/2016,$72.09,6913585,$72.64,$72.87,$72.09,72.64,,
09/16/2016,$72.87,13929810,$72.32,$72.96,$72.22,72.32,,
09/15/2016,$72.40,7328870,$71.48,$72.56,$71.26,71.48,,
09/14/2016,$71.52,6980440,$71.62,$72.06,$71.40,71.62,,
09/13/2016,$71.46,7507686,$71.84,$71.91,$71.15,71.84,,
09/12/2016,$71.94,10854110,$70.79,$72.24,$70.72,70.79,,
09/09/2016,$70.30,12154090,$71.32,$71.5099,$70.30,71.32,,
09/08/2016,$71.83,9661152,$71.89,$72.32,$71.71,71.89,,
09/07/2016,$72.06,9617926,$73.00,$73.05,$72.01,73.00,,
09/06/2016,$73.00,9568405,$72.76,$73.08,$72.20,72.76,,
09/02/2016,$72.50,8082939,$72.99,$73.19,$72.415,72.99,,
09/01/2016,$72.84,11751440,$71.57,$72.86,$71.41,71.57,,
08/31/2016,$71.44,6311613,$71.46,$71.64,$71.15,71.46,,
08/30/2016,$71.31,5772930,$71.76,$71.76,$71.15,71.76,,
08/29/2016,$71.40,7467180,$71.14,$71.66,$71.10,71.14,,
08/26/2016,$71.14,10038460,$71.41,$71.69,$70.89,71.41,,
08/25/2016,$71.22,10513870,$72.37,$72.58,$71.05,72.37,,
08/24/2016,$72.23,10047500,$71.97,$72.75,$71.76,71.97,,
08/23/2016,$71.97,9390570,$72.89,$73.07,$71.96,72.89,,
08/22/2016,$72.70,10309010,$73.06,$73.14,$72.45,73.06,,
08/19/2016,$72.81,15246870,$74.10,$74.29,$72.67,74.10,,
08/18/2016,$74.30,26855610,$74.94,$75.19,$73.87,74.94,,
08/17/2016,$72.93,14325640,$71.99,$72.95,$71.99,71.99,,
08/16/2016,$72.89,9762484,$72.59,$73.31,$72.21,72.59,,
08/15/2016,$73.32,9632209,$73.81,$74.01,$73.11,73.81,,
08/12/2016,$73.89,9993651,$73.80,$74.12,$73.56,73.80,,
08/11/2016,$73.80,6289428,$74.50,$74.80,$73.53,74.50,,
08/10/2016,$73.95,8044167,$73.57,$74.51,$73.39,73.57,,
08/09/2016,$73.54,6426463,$73.36,$73.88,$73.08,73.36,,
08/08/2016,$73.34,6576764,$74.00,$74.07,$73.04,74.00,,
08/05/2016,$73.76,5403996,$73.46,$73.95,$73.46,73.46,,
08/04/2016,$73.30,4907583,$72.80,$73.49,$72.59,72.80,,
08/03/2016,$72.94,6567366,$73.00,$73.40,$72.51,73.00,,
08/02/2016,$73.13,6510576,$73.70,$73.72,$72.63,73.70,,
08/01/2016,$73.78,5866116,$72.81,$73.99,$72.81,72.81,,
07/29/2016,$72.97,6302187,$73.17,$73.25,$72.76,73.17,,
07/28/2016,$73.24,4603137,$73.14,$73.32,$72.47,73.14,,
07/27/2016,$73.32,5771467,$73.66,$73.82,$73.135,73.66,,
07/26/2016,$73.73,5242513,$73.71,$74.07,$73.41,73.71,,
07/25/2016,$73.75,4733874,$73.55,$73.835,$73.41,73.55,,
07/22/2016,$73.55,4316633,$73.76,$73.91,$73.42,73.76,,
07/21/2016,$73.52,4432151,$73.43,$73.656,$73.14,73.43,,
07/20/2016,$73.79,5281885,$73.88,$74.11,$73.63,73.88,,
07/19/2016,$73.66,4797883,$73.64,$73.96,$73.585,73.64,,
07/18/2016,$73.84,5457237,$73.64,$74.18,$73.53,73.64,,
07/15/2016,$73.67,5994380,$73.98,$74.01,$73.44,73.98,,
07/14/2016,$73.70,6640921,$73.79,$74.11,$73.61,73.79,,
07/13/2016,$73.62,6393504,$73.25,$73.63,$72.94,73.25,,
07/12/2016,$73.27,12348480,$73.56,$73.73,$73.00,73.56,,
07/11/2016,$74.06,9032822,$73.67,$74.35,$73.50,73.67,,
07/08/2016,$73.84,9126311,$73.82,$73.85,$73.24,73.82,,
07/07/2016,$73.53,7480831,$73.73,$73.9321,$73.15,73.73,,
07/06/2016,$73.82,11056920,$73.26,$73.98,$73.17,73.26,,
07/05/2016,$73.14,10628680,$72.75,$73.62,$72.68,72.75,,
07/01/2016,$72.81,7637721,$73.13,$73.17,$72.415,73.13,,
06/30/2016,$73.02,8712829,$72.57,$73.195,$72.32,72.57,,
06/29/2016,$72.46,7013881,$71.63,$72.49,$71.56,71.63,,
06/28/2016,$71.51,8561106,$71.76,$71.87,$70.67,71.76,,
06/27/2016,$71.50,11344560,$71.64,$71.77,$70.875,71.64,,
06/24/2016,$71.96,15111310,$70.55,$72.72,$70.51,70.55,,
06/23/2016,$72.10,6965793,$72.20,$72.24,$71.785,72.20,,
06/22/2016,$71.75,8448218,$71.60,$72.25,$71.565,71.60,,
06/21/2016,$71.46,6674564,$70.95,$71.72,$70.95,70.95,,
06/20/2016,$71.10,7142215,$71.31,$71.78,$71.05,71.31,,
06/17/2016,$70.95,18058930,$71.05,$71.31,$70.40,71.05,,
06/16/2016,$71.30,6701745,$71.00,$71.46,$70.80,71.00,,
06/15/2016,$71.12,8010090,$71.20,$71.615,$71.00,71.20,,
06/14/2016,$70.95,9059671,$70.66,$71.17,$70.20,70.66,,
06/13/2016,$70.53,7907455,$71.00,$71.18,$70.485,71.00,,
06/10/2016,$71.14,7511335,$71.00,$71.41,$70.68,71.00,,
06/09/2016,$71.09,6065366,$71.36,$71.59,$70.85,71.36,,
06/08/2016,$71.28,6120862,$70.85,$71.45,$70.80,70.85,,
06/07/2016,$71.03,7311417,$71.10,$71.31,$70.85,71.10,,
06/06/2016,$71.05,9015831,$71.52,$71.55,$71.00,71.52,,
06/03/2016,$70.87,6369130,$70.57,$71.05,$70.52,70.57,,
06/02/2016,$70.95,6502846,$70.50,$71.00,$70.145,70.50,,
06/01/2016,$70.50,7221047,$70.50,$70.905,$70.41,70.50,,
05/31/2016,$70.78,8389098,$70.58,$71.00,$70.48,70.58,,
05/27/2016,$70.75,5773664,$70.86,$70.89,$70.49,70.86,,
05/26/2016,$70.85,8691924,$70.69,$71.375,$70.60,70.69,,
05/25/2016,$70.48,7263874,$70.25,$70.995,$70.24,70.25,,
05/24/2016,$70.24,8826271,$69.65,$70.42,$69.55,69.65,,
05/23/2016,$69.50,10098310,$69.60,$70.06,$69.44,69.60,,
05/20/2016,$69.86,16690410,$69.33,$70.14,$68.85,69.33,,
05/19/2016,$69.20,34965660,$68.10,$69.33,$67.50,68.10,,
05/18/2016,$63.15,22226970,$63.02,$63.777,$62.72,63.02,,
05/17/2016,$65.10,9252500,$66.06,$66.27,$64.88,66.06,,
05/16/2016,$66.02,10171350,$64.86,$66.35,$64.68,64.86,,
05/13/2016,$64.94,13744200,$66.48,$66.55,$64.65,66.48,,
05/12/2016,$66.85,9533351,$66.55,$67.05,$66.38,66.55,,
05/11/2016,$66.41,14592520,$67.47,$67.50,$65.61,67.47,,
05/10/2016,$68.79,6400988,$68.92,$69.13,$68.45,68.92,,
05/09/2016,$68.95,8624241,$68.25,$69.10,$68.16,68.25,,
05/06/2016,$68.25,9824875,$66.91,$68.26,$66.80,66.91,,
05/05/2016,$67.21,8089888,$66.97,$67.25,$66.58,66.97,,
05/04/2016,$67.19,6029418,$66.85,$67.49,$66.44,66.85,,
05/03/2016,$67.00,5922319,$66.86,$67.495,$66.75,66.86,,
05/02/2016,$67.59,7609525,$66.62,$67.70,$66.53,66.62,,
04/29/2016,$66.87,12083320,$68.73,$68.82,$66.36,68.73,,
04/28/2016,$68.91,4775923,$69.07,$69.62,$68.75,69.07,,
04/27/2016,$69.42,5146988,$69.49,$69.78,$68.99,69.49,,
04/26/2016,$69.30,6648430,$69.70,$69.8899,$69.10,69.70,,
04/25/2016,$69.47,5891904,$68.55,$69.50,$68.06,68.55,,
04/22/2016,$68.72,6215117,$68.82,$68.94,$68.28,68.82,,
04/21/2016,$68.47,6610168,$69.47,$69.68,$68.24,69.47,,
04/20/2016,$69.21,5406620,$69.76,$69.99,$69.131,69.76,,
04/19/2016,$69.77,8134158,$69.79,$70.08,$69.50,69.79,,
04/18/2016,$69.86,6622052,$69.05,$69.90,$68.85,69.05,,
04/15/2016,$69.06,7584493,$68.94,$69.41,$68.94,68.94,,
04/14/2016,$68.80,6977126,$69.15,$69.24,$68.15,69.15,,
04/13/2016,$69.15,6262658,$69.01,$69.42,$68.87,69.01,,
04/12/2016,$68.80,7732677,$67.57,$68.87,$67.45,67.57,,
04/11/2016,$67.40,7862563,$68.01,$68.37,$67.38,68.01,,
04/08/2016,$68.06,6515443,$68.31,$68.39,$67.86,68.31,,
04/07/2016,$68.22,6110467,$68.83,$68.93,$67.945,68.83,,
04/06/2016,$69.04,5362697,$68.70,$69.06,$68.52,68.70,,
04/05/2016,$68.64,5778838,$69.03,$69.25,$68.27,69.03,,
04/04/2016,$69.10,6823358,$69.00,$69.37,$68.92,69.00,,
04/01/2016,$69.06,6602174,$68.02,$69.20,$68.02,68.02,,
03/31/2016,$68.49,6283487,$68.75,$69.19,$68.47,68.75,,
03/30/2016,$68.80,7208443,$68.33,$69.00,$68.29,68.33,,
03/29/2016,$68.03,6490046,$68.15,$68.2091,$67.43,68.15,,
03/28/2016,$68.12,5598490,$67.93,$68.575,$67.93,67.93,,
03/24/2016,$68.00,6303522,$67.43,$68.04,$67.38,67.43,,
03/23/2016,$67.46,6109951,$68.01,$68.10,$67.44,68.01,,
03/22/2016,$67.87,7514506,$68.00,$68.68,$67.79,68.00,,
03/21/2016,$67.97,9409947,$67.03,$68.38,$66.97,67.03,,
03/18/2016,$66.95,23166550,$67.48,$68.03,$66.75,67.48,,
03/17/2016,$67.45,11832900,$67.82,$68.92,$67.26,67.82,,
03/16/2016,$67.99,8217421,$67.94,$68.34,$67.25,67.94,,
03/15/2016,$68.09,7565895,$67.00,$68.349,$67.00,67.00,,
03/14/2016,$67.36,6712395,$67.15,$67.67,$66.96,67.15,,
03/11/2016,$67.17,8290860,$67.77,$67.94,$66.80,67.77,,
03/10/2016,$67.41,10223550,$67.55,$68.035,$66.40,67.55,,
03/09/2016,$67.53,7824589,$67.79,$67.99,$67.12,67.79,,
03/08/2016,$68.04,10066450,$67.73,$68.47,$67.485,67.73,,
03/07/2016,$67.89,12824580,$66.62,$68.48,$66.27,66.62,,
03/04/2016,$66.78,10010320,$66.14,$67.28,$66.09,66.14,,
03/03/2016,$66.14,11845490,$65.95,$66.20,$64.88,65.95,,
03/02/2016,$66.21,9163358,$66.21,$66.67,$66.00,66.21,,
03/01/2016,$66.46,10427930,$66.65,$66.89,$66.00,66.65,,
02/29/2016,$66.34,9343504,$66.63,$66.95,$66.22,66.63,,
02/26/2016,$66.51,10980040,$68.08,$68.20,$66.30,68.08,,
02/25/2016,$68.04,9579014,$67.45,$68.13,$67.33,67.45,,
02/24/2016,$67.12,10286800,$66.19,$67.33,$65.72,66.19,,
02/23/2016,$66.48,11431990,$65.84,$66.60,$65.28,65.84,,
02/22/2016,$65.63,10581780,$64.96,$66.135,$64.96,64.96,,
02/19/2016,$64.66,15453820,$63.89,$64.765,$63.44,63.89,,
02/18/2016,$64.12,27891440,$63.74,$64.78,$62.35,63.74,,
02/17/2016,$66.11,12407460,$66.10,$66.61,$65.81,66.10,,
02/16/2016,$65.90,11339240,$66.61,$66.80,$65.50,66.61,,
02/12/2016,$66.18,9692145,$65.52,$66.25,$64.87,65.52,,
02/11/2016,$65.32,11185410,$65.02,$65.76,$64.78,65.02,,
02/10/2016,$65.79,9708981,$66.19,$66.59,$65.645,66.19,,
02/09/2016,$65.81,14641250,$65.49,$66.41,$64.68,65.49,,
02/08/2016,$66.90,20743400,$66.50,$67.15,$65.163,66.50,,
02/05/2016,$67.00,14184960,$66.86,$67.53,$65.88,66.86,,
02/04/2016,$66.42,12833160,$65.76,$66.55,$65.01,65.76,,
02/03/2016,$66.27,12315270,$67.31,$67.50,$65.07,67.31,,
02/02/2016,$66.86,13585050,$67.30,$67.84,$66.28,67.30,,
02/01/2016,$67.50,14564690,$65.91,$67.93,$65.89,65.91,,
01/29/2016,$66.36,16430810,$64.75,$66.53,$64.74,64.75,,
01/28/2016,$64.22,11273040,$64.03,$64.51,$63.43,64.03,,
01/27/2016,$63.95,10213800,$64.10,$65.18,$63.89,64.10,,
01/26/2016,$64.00,9438146,$63.36,$64.47,$63.26,63.36,,
01/25/2016,$63.45,12800770,$62.78,$63.82,$62.55,62.78,,
01/22/2016,$62.69,9188005,$62.44,$63.26,$62.13,62.44,,
01/21/2016,$61.88,12084100,$60.98,$62.79,$60.91,60.98,,
01/20/2016,$60.84,17367770,$61.80,$62.33,$60.20,61.80,,
01/19/2016,$62.56,13038220,$62.25,$62.80,$62.01,62.25,,
01/15/2016,$61.93,15168420,$61.55,$62.47,$61.26,61.55,,
01/14/2016,$63.06,12933560,$62.00,$63.62,$61.82,62.00,,
01/13/2016,$61.92,13719970,$63.73,$63.73,$61.83,63.73,,
01/12/2016,$63.62,12186280,$64.38,$64.73,$63.431,64.38,,
01/11/2016,$64.22,12652520,$63.76,$64.465,$63.625,63.76,,
01/08/2016,$63.54,17743390,$65.08,$65.41,$63.41,65.08,,
01/07/2016,$65.03,26423190,$62.97,$65.23,$62.92,62.97,,
01/06/2016,$63.55,16558350,$62.48,$63.95,$62.47,62.48,,
01/05/2016,$62.92,13316820,$62.03,$63.05,$61.85,62.03,,
01/04/2016,$61.46,11980320,$60.50,$61.49,$60.36,60.50,,
12/31/2015,$61.30,6574441,$61.33,$61.72,$61.17,61.33,,
12/30/2015,$61.68,5715732,$61.66,$61.87,$61.49,61.66,,
12/29/2015,$61.61,7882743,$61.00,$61.75,$60.98,61.00,,
12/28/2015,$60.75,5420834,$60.58,$60.97,$60.50,60.58,,
12/24/2015,$60.83,2483121,$60.78,$61.10,$60.68,60.78,,
12/23/2015,$61.09,7511797,$61.00,$61.12,$60.44,61.00,,
12/22/2015,$60.54,9254569,$59.79,$60.70,$59.61,59.79,,
12/21/2015,$59.55,9644889,$58.82,$59.58,$58.67,58.82,,
12/18/2015,$58.85,16234300,$58.93,$59.40,$58.75,58.93,,
12/17/2015,$58.98,12961740,$60.33,$60.33,$58.97,60.33,,
12/16/2015,$60.30,9944355,$60.11,$60.65,$59.70,60.11,,
12/15/2015,$59.64,14614190,$60.64,$60.84,$59.57,60.64,,
12/14/2015,$60.39,14508370,$59.30,$60.44,$59.07,59.30,,
12/11/2015,$59.36,9736793,$59.05,$59.53,$58.81,59.05,,
12/10/2015,$59.56,11359100,$59.13,$60.09,$59.09,59.13,,
12/09/2015,$59.13,8981980,$59.26,$60.11,$58.90,59.26,,
12/08/2015,$59.61,10376840,$60.07,$60.49,$59.50,60.07,,
12/07/2015,$60.50,11595470,$59.57,$60.73,$59.57,59.57,,
12/04/2015,$59.66,10433970,$59.05,$59.85,$59.03,59.05,,
12/03/2015,$59.04,15843880,$58.69,$59.66,$58.595,58.69,,
